CustomerID,LastPurchase,FirstPurchase,OrderCount,TotalSpent,AvgOrderValue,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
17517.0,2011-02-04 11:48:00,2011-02-04 11:48:00,11,153.94,13.994545454545454,308,11,153.94,1,1,1,111,3,At Risk
17519.0,2011-11-22 16:43:00,2010-12-06 15:18:00,82,1844.02,22.488048780487805,16,82,1844.02,4,4,4,444,12,Loyal Customers
17520.0,2011-10-17 12:04:00,2011-10-17 12:04:00,30,546.81,18.227,53,30,546.81,3,3,3,333,9,Potential
17521.0,2011-11-10 11:22:00,2011-05-24 15:14:00,45,723.2099999999999,16.07133333333333,29,45,723.2099999999999,4,3,3,433,10,Loyal Customers
17522.0,2011-12-08 12:31:00,2011-05-05 16:31:00,73,1070.71,14.667260273972603,1,73,1070.71,5,4,4,544,13,Champions
17523.0,2011-11-28 13:20:00,2011-11-20 13:40:00,33,652.74,19.78,10,33,652.74,5,3,3,533,11,Loyal Customers
17524.0,2010-12-13 14:32:00,2010-12-13 14:32:00,6,145.0,24.166666666666668,360,6,145.0,1,1,1,111,3,At Risk
17525.0,2010-12-15 12:05:00,2010-12-15 12:05:00,9,422.7000000000001,46.96666666666667,359,9,422.7000000000001,1,1,2,112,4,At Risk
17526.0,2011-12-05 11:05:00,2010-12-09 12:20:00,19,1195.9,62.942105263157885,4,19,1195.9,5,2,4,524,11,Loyal Customers
17527.0,2011-10-17 12:32:00,2011-05-05 13:43:00,47,939.37,19.98659574468085,53,47,939.37,3,3,3,333,9,Potential
17528.0,2011-12-08 13:27:00,2011-09-29 13:04:00,253,3628.5,14.34189723320158,0,253,3628.5,5,5,5,555,15,Champions
17530.0,2011-12-08 18:42:00,2010-12-09 20:01:00,394,2385.0,6.053299492385787,0,394,2385.0,5,5,5,555,15,Champions
17531.0,2011-06-02 19:17:00,2011-06-02 19:17:00,14,296.7,21.192857142857143,189,14,296.7,1,2,2,122,5,At Risk
17534.0,2011-10-17 12:47:00,2011-10-17 12:47:00,9,223.36,24.817777777777778,53,9,223.36,3,1,1,311,5,At Risk
17535.0,2011-03-04 15:20:00,2011-03-04 15:20:00,13,164.4,12.646153846153847,279,13,164.4,1,1,1,111,3,At Risk
17536.0,2011-06-15 13:23:00,2011-06-15 13:23:00,3,76.5,25.5,176,3,76.5,2,1,1,211,4,At Risk
17537.0,2011-11-10 10:56:00,2011-02-09 13:37:00,75,897.62,11.968266666666668,29,75,897.62,4,4,3,443,11,Loyal Customers
17538.0,2011-11-14 12:12:00,2011-11-14 12:12:00,9,98.42,10.935555555555556,25,9,98.42,4,1,1,411,6,Potential
17540.0,2011-11-15 11:56:00,2011-01-27 14:35:00,25,578.9,23.156,24,25,578.9,4,2,3,423,9,Potential
17542.0,2011-03-15 11:45:00,2011-03-15 11:45:00,25,170.75,6.83,269,25,170.75,1,2,1,121,4,At Risk
17545.0,2011-10-27 14:04:00,2011-10-27 13:48:00,145,645.96,4.454896551724138,42,145,645.96,3,5,3,353,11,Loyal Customers
17548.0,2011-04-20 12:01:00,2011-04-20 12:01:00,5,103.3,20.66,233,5,103.3,1,1,1,111,3,At Risk
17549.0,2011-11-16 09:59:00,2011-10-19 10:05:00,6,148.86,24.81,23,6,148.86,4,1,1,411,6,Potential
17550.0,2011-05-26 14:09:00,2011-04-10 15:19:00,42,267.16,6.360952380952382,196,42,267.16,1,3,2,132,6,Potential
17551.0,2010-12-15 14:12:00,2010-12-15 14:12:00,43,306.84,7.135813953488372,358,43,306.84,1,3,2,132,6,Potential
17552.0,2011-10-10 17:00:00,2010-12-02 18:45:00,49,930.41,18.987959183673468,59,49,930.41,3,3,3,333,9,Potential
17553.0,2011-08-02 10:00:00,2011-08-02 10:00:00,2,1487.6,743.8,129,2,1487.6,2,1,4,214,7,Potential
17554.0,2011-12-08 14:15:00,2011-07-14 20:01:00,88,1952.45,22.18693181818182,0,88,1952.45,5,4,4,544,13,Champions
17555.0,2011-11-20 12:22:00,2011-01-09 12:31:00,106,483.26,4.559056603773585,19,106,483.26,4,4,2,442,10,Loyal Customers
17556.0,2011-05-18 10:48:00,2011-05-18 10:48:00,6,157.9,26.316666666666663,205,6,157.9,1,1,1,111,3,At Risk
17557.0,2011-11-25 12:57:00,2011-09-19 14:23:00,34,541.46,15.92529411764706,13,34,541.46,4,3,3,433,10,Loyal Customers
17560.0,2011-09-06 09:18:00,2011-02-02 11:14:00,26,854.95,32.88269230769231,94,26,854.95,2,2,3,223,7,Potential
17561.0,2011-11-20 12:53:00,2011-11-20 12:53:00,46,167.62,3.643913043478261,18,46,167.62,4,3,1,431,8,Potential
17562.0,2011-11-25 14:21:00,2011-06-19 13:06:00,63,1122.38,17.81555555555556,13,63,1122.38,4,4,4,444,12,Loyal Customers
17564.0,2011-11-15 13:27:00,2011-09-20 14:00:00,49,454.01,9.265510204081632,23,49,454.01,4,3,2,432,9,Potential
17566.0,2011-12-01 19:54:00,2011-11-14 13:42:00,152,901.21,5.929013157894737,7,152,901.21,5,5,3,553,13,Champions
17567.0,2011-12-02 15:48:00,2010-12-02 15:18:00,165,4331.48,26.25139393939393,6,165,4331.48,5,5,5,555,15,Champions
17569.0,2011-01-11 14:15:00,2011-01-11 14:15:00,29,344.14,11.866896551724135,331,29,344.14,1,3,2,132,6,Potential
17571.0,2011-10-20 15:57:00,2011-02-14 15:15:00,299,1498.51,5.011739130434783,49,299,1498.51,3,5,4,354,12,Loyal Customers
17572.0,2011-09-29 17:53:00,2010-12-01 12:51:00,12,226.75000000000003,18.895833333333336,70,12,226.75000000000003,3,1,1,311,5,At Risk
17573.0,2011-11-10 13:01:00,2011-09-07 10:36:00,25,380.6,15.224,28,25,380.6,4,2,2,422,8,Potential
17574.0,2011-04-11 09:47:00,2011-04-11 09:47:00,8,185.65,23.20625,242,8,185.65,1,1,1,111,3,At Risk
17576.0,2011-12-01 17:56:00,2010-12-09 16:57:00,411,3622.68,8.814306569343065,7,411,3622.68,5,5,5,555,15,Champions
17578.0,2011-05-05 18:38:00,2011-05-05 18:38:00,5,143.45999999999998,28.692,217,5,143.45999999999998,1,1,1,111,3,At Risk
17579.0,2011-12-05 12:28:00,2011-06-13 14:12:00,50,448.9,8.978000000000002,4,50,448.9,5,3,2,532,10,Loyal Customers
17580.0,2011-04-01 12:41:00,2010-12-16 15:27:00,45,215.72,4.793777777777778,252,45,215.72,1,3,1,131,5,At Risk
17581.0,2011-12-09 12:21:00,2010-12-02 14:47:00,440,11045.04,25.10236363636364,0,440,11045.04,5,5,5,555,15,Champions
17582.0,2011-04-17 13:18:00,2011-04-17 13:18:00,29,175.27,6.043793103448277,235,29,175.27,1,3,1,131,5,At Risk
17584.0,2011-12-02 17:12:00,2011-08-04 14:12:00,35,1242.3,35.49428571428572,6,35,1242.3,5,3,4,534,12,Loyal Customers
17585.0,2011-08-22 13:30:00,2011-01-05 15:09:00,214,1133.07,5.294719626168224,108,214,1133.07,2,5,4,254,11,Loyal Customers
17588.0,2011-08-31 13:37:00,2011-04-21 10:31:00,23,1240.2,53.92173913043479,99,23,1240.2,2,2,4,224,8,Potential
17589.0,2011-10-10 16:58:00,2011-04-13 13:47:00,253,2404.17,9.502648221343874,59,253,2404.17,3,5,5,355,13,Champions
17590.0,2011-12-07 12:55:00,2011-10-30 14:05:00,201,1479.22,7.359303482587065,1,201,1479.22,5,5,4,554,14,Champions
17591.0,2011-09-27 13:42:00,2010-12-07 15:39:00,166,2225.9700000000003,13.409457831325303,72,166,2225.9700000000003,2,5,5,255,12,Loyal Customers
17593.0,2011-12-06 10:30:00,2010-12-22 10:29:00,213,3927.34,18.43821596244132,3,213,3927.34,5,5,5,555,15,Champions
17594.0,2011-09-15 16:34:00,2011-03-30 10:32:00,50,993.18,19.8636,84,50,993.18,2,3,4,234,9,Potential
17595.0,2011-11-27 16:08:00,2011-11-02 16:19:00,83,388.79,4.68421686746988,11,83,388.79,5,4,2,542,11,Loyal Customers
17596.0,2011-11-16 14:11:00,2010-12-06 12:34:00,270,2827.93,10.473814814814814,22,270,2827.93,4,5,5,455,14,Champions
17597.0,2011-05-10 11:54:00,2011-05-10 11:54:00,55,2044.37,37.17036363636364,213,55,2044.37,1,3,4,134,8,Potential
17600.0,2011-11-22 09:43:00,2011-11-22 09:43:00,13,161.67000000000002,12.436153846153848,17,13,161.67000000000002,4,1,1,411,6,Potential
17601.0,2011-04-14 18:02:00,2011-04-14 18:02:00,9,116.01,12.89,238,9,116.01,1,1,1,111,3,At Risk
17602.0,2011-12-07 13:53:00,2011-01-19 16:18:00,560,5102.97,9.11244642857143,1,560,5102.97,5,5,5,555,15,Champions
17603.0,2011-09-22 14:18:00,2011-09-22 14:18:00,11,394.72,35.88363636363636,77,11,394.72,2,1,2,212,5,At Risk
17604.0,2011-05-06 13:43:00,2011-01-31 15:09:00,63,309.36,4.91047619047619,216,63,309.36,1,4,2,142,7,Potential
17608.0,2011-11-06 13:06:00,2011-11-06 13:00:00,59,193.42,3.2783050847457624,32,59,193.42,4,4,1,441,9,Potential
17609.0,2011-10-30 12:28:00,2011-01-16 16:23:00,237,1112.22,4.692911392405064,40,237,1112.22,3,5,4,354,12,Loyal Customers
17611.0,2011-12-02 13:29:00,2010-12-13 13:52:00,576,3984.22,6.917048611111111,6,576,3984.22,5,5,5,555,15,Champions
17612.0,2011-10-17 14:59:00,2011-02-15 10:40:00,135,2048.45,15.173703703703705,52,135,2048.45,3,5,4,354,12,Loyal Customers
17613.0,2011-11-17 10:51:00,2011-02-07 11:20:00,312,4559.150000000001,14.612660256410258,22,312,4559.150000000001,4,5,5,455,14,Champions
17614.0,2011-10-13 16:01:00,2011-10-13 16:01:00,100,390.07,3.9007,56,100,390.07,3,4,2,342,9,Potential
17615.0,2011-08-01 14:06:00,2011-05-01 15:33:00,14,329.6,23.542857142857144,129,14,329.6,2,2,2,222,6,Potential
17616.0,2011-06-19 10:11:00,2010-12-07 10:04:00,3,571.1999999999999,190.4,173,3,571.1999999999999,2,1,3,213,6,Potential
17618.0,2011-12-04 11:50:00,2010-12-12 16:05:00,78,971.58,12.456153846153846,5,78,971.58,5,4,4,544,13,Champions
17619.0,2011-01-31 14:18:00,2011-01-31 14:18:00,77,218.52,2.837922077922078,311,77,218.52,1,4,1,141,6,Potential
17620.0,2011-10-11 12:08:00,2011-10-11 12:08:00,4,81.44,20.36,59,4,81.44,3,1,1,311,5,At Risk
17621.0,2011-11-18 17:11:00,2010-12-20 13:31:00,26,1379.9,53.073076923076925,20,26,1379.9,4,2,4,424,10,Loyal Customers
17623.0,2011-11-07 11:32:00,2011-11-07 11:32:00,33,527.0500000000001,15.971212121212124,32,33,527.0500000000001,4,3,3,433,10,Loyal Customers
17624.0,2011-11-25 10:52:00,2011-05-05 17:59:00,50,843.48,16.869600000000002,14,50,843.48,4,3,3,433,10,Loyal Customers
17625.0,2011-11-21 13:36:00,2011-03-27 12:21:00,315,2047.0,6.498412698412698,17,315,2047.0,4,5,4,454,13,Champions
17628.0,2011-09-19 15:21:00,2011-09-19 15:21:00,5,75.75,15.15,80,5,75.75,2,1,1,211,4,At Risk
17629.0,2011-12-04 10:56:00,2010-12-15 09:58:00,123,1814.12,14.748943089430892,5,123,1814.12,5,5,4,554,14,Champions
17630.0,2011-06-23 11:58:00,2011-04-21 14:03:00,26,503.6,19.369230769230768,169,26,503.6,2,2,3,223,7,Potential
17631.0,2011-12-08 09:47:00,2011-04-21 13:22:00,39,528.33,13.546923076923076,1,39,528.33,5,3,3,533,11,Loyal Customers
17633.0,2011-11-08 13:25:00,2011-08-11 15:43:00,70,1324.84,18.92628571428571,30,70,1324.84,4,4,4,444,12,Loyal Customers
17634.0,2011-11-03 13:09:00,2011-01-06 12:45:00,297,2361.9700000000003,7.952760942760944,35,297,2361.9700000000003,3,5,5,355,13,Champions
17636.0,2011-11-20 14:40:00,2011-11-20 14:40:00,20,285.56,14.278,18,20,285.56,4,2,2,422,8,Potential
17637.0,2011-11-08 12:51:00,2011-08-16 13:25:00,35,547.0600000000001,15.630285714285716,30,35,547.0600000000001,4,3,3,433,10,Loyal Customers
17639.0,2011-03-08 15:22:00,2011-03-08 15:22:00,7,108.5,15.5,275,7,108.5,1,1,1,111,3,At Risk
17640.0,2011-09-14 09:13:00,2011-09-14 09:13:00,5,621.66,124.332,86,5,621.66,2,1,3,213,6,Potential
17642.0,2011-08-12 09:11:00,2011-06-16 12:55:00,40,712.29,17.80725,119,40,712.29,2,3,3,233,8,Potential
17643.0,2010-12-01 14:38:00,2010-12-01 14:38:00,8,101.55,12.69375,372,8,101.55,1,1,1,111,3,At Risk
17644.0,2011-12-08 13:43:00,2011-03-24 09:44:00,157,2895.64,18.44356687898089,0,157,2895.64,5,5,5,555,15,Champions
17646.0,2011-05-04 13:17:00,2010-12-09 14:28:00,51,1008.39,19.77235294117647,218,51,1008.39,1,3,4,134,8,Potential
17647.0,2011-10-05 15:38:00,2011-10-05 15:38:00,7,133.06,19.00857142857143,64,7,133.06,3,1,1,311,5,At Risk
17648.0,2011-10-10 09:41:00,2011-04-04 10:29:00,91,1797.5,19.75274725274725,60,91,1797.5,3,4,4,344,11,Loyal Customers
17649.0,2011-07-24 15:53:00,2011-07-24 15:53:00,52,868.49,16.70173076923077,137,52,868.49,2,3,3,233,8,Potential
17650.0,2011-11-18 14:52:00,2011-11-18 14:52:00,8,166.08,20.76,20,8,166.08,4,1,1,411,6,Potential
17651.0,2011-11-28 10:29:00,2011-06-15 15:57:00,232,3945.0,17.004310344827587,11,232,3945.0,5,5,5,555,15,Champions
17652.0,2011-11-14 12:55:00,2011-03-03 14:05:00,259,4867.72,18.794285714285717,24,259,4867.72,4,5,5,455,14,Champions
17653.0,2011-11-03 12:46:00,2011-08-11 15:24:00,44,1207.56,27.44454545454545,36,44,1207.56,3,3,4,334,10,Loyal Customers
17654.0,2011-03-07 13:17:00,2011-03-07 13:17:00,22,117.55,5.343181818181818,276,22,117.55,1,2,1,121,4,At Risk
17655.0,2011-11-29 11:34:00,2010-12-08 16:45:00,91,2638.94,28.99934065934066,10,91,2638.94,5,4,5,545,14,Champions
17656.0,2011-09-27 13:04:00,2011-08-03 10:45:00,82,1674.69,20.423048780487804,72,82,1674.69,2,4,4,244,10,Loyal Customers
17658.0,2011-11-14 12:07:00,2011-05-12 15:23:00,19,595.42,31.337894736842102,25,19,595.42,4,2,3,423,9,Potential
17659.0,2011-11-22 13:29:00,2010-12-02 16:46:00,158,2999.46,18.98392405063291,16,158,2999.46,4,5,5,455,14,Champions
17660.0,2011-07-21 13:37:00,2011-07-21 13:37:00,45,196.0,4.355555555555555,140,45,196.0,2,3,1,231,6,Potential
17663.0,2011-11-14 08:56:00,2011-02-25 14:11:00,86,1802.91,20.96406976744186,25,86,1802.91,4,4,4,444,12,Loyal Customers
17664.0,2011-11-21 11:29:00,2011-05-11 14:17:00,43,604.64,14.061395348837207,18,43,604.64,4,3,3,433,10,Loyal Customers
17666.0,2011-12-06 09:06:00,2011-10-05 11:06:00,18,728.16,40.45333333333333,3,18,728.16,5,2,3,523,10,Loyal Customers
17667.0,2011-10-04 14:32:00,2011-02-14 09:24:00,116,2055.51,17.71991379310345,65,116,2055.51,3,4,4,344,11,Loyal Customers
17668.0,2011-12-08 13:25:00,2011-11-01 14:45:00,15,347.75,23.183333333333334,0,15,347.75,5,2,2,522,9,Potential
17669.0,2011-10-28 08:53:00,2011-04-04 10:11:00,68,3406.7200000000003,50.09882352941177,42,68,3406.7200000000003,3,4,5,345,12,Loyal Customers
17670.0,2011-04-26 09:12:00,2011-04-26 09:12:00,11,205.7,18.7,227,11,205.7,1,1,1,111,3,At Risk
17671.0,2011-11-24 12:21:00,2010-12-09 14:27:00,53,1572.71,29.67377358490566,15,53,1572.71,4,3,4,434,11,Loyal Customers
17672.0,2011-10-20 14:18:00,2011-02-03 13:29:00,110,3178.17,28.892454545454545,49,110,3178.17,3,4,5,345,12,Loyal Customers
17673.0,2011-12-08 12:50:00,2011-01-23 15:16:00,227,1629.12,7.176740088105727,1,227,1629.12,5,5,4,554,14,Champions
17674.0,2011-09-26 13:35:00,2010-12-06 10:20:00,27,551.04,20.40888888888889,73,27,551.04,2,2,3,223,7,Potential
17675.0,2011-12-08 18:03:00,2010-12-07 13:22:00,705,20374.28,28.89968794326241,0,705,20374.28,5,5,5,555,15,Champions
17676.0,2011-12-05 15:16:00,2010-12-08 13:49:00,78,1387.68,17.790769230769232,3,78,1387.68,5,4,4,544,13,Champions
17677.0,2011-12-08 09:56:00,2010-12-06 08:42:00,304,16363.23,53.82641447368421,1,304,16363.23,5,5,5,555,15,Champions
17678.0,2011-03-21 11:52:00,2011-03-21 11:52:00,16,298.11,18.631875,263,16,298.11,1,2,2,122,5,At Risk
17679.0,2011-10-18 07:43:00,2011-09-15 10:35:00,30,1992.11,66.40366666666667,52,30,1992.11,3,3,4,334,10,Loyal Customers
17680.0,2011-11-16 12:42:00,2011-11-16 12:42:00,11,184.4,16.763636363636365,23,11,184.4,4,1,1,411,6,Potential
17682.0,2011-11-29 15:59:00,2010-12-06 13:35:00,118,2474.33,20.968898305084743,9,118,2474.33,5,4,5,545,14,Champions
17684.0,2011-10-27 11:10:00,2011-10-27 11:10:00,15,239.41,15.960666666666668,43,15,239.41,3,2,1,321,6,Potential
17685.0,2011-11-23 11:36:00,2010-12-02 14:42:00,130,3191.53,24.55023076923077,16,130,3191.53,4,5,5,455,14,Champions
17686.0,2011-12-02 15:39:00,2011-02-10 10:18:00,286,5739.46,20.06804195804196,6,286,5739.46,5,5,5,555,15,Champions
17690.0,2011-11-09 15:17:00,2010-12-01 16:15:00,256,4757.95,18.5857421875,29,256,4757.95,4,5,5,455,14,Champions
17691.0,2010-12-16 17:20:00,2010-12-06 11:10:00,19,290.40000000000003,15.28421052631579,357,19,290.40000000000003,1,2,2,122,5,At Risk
17692.0,2011-08-04 14:01:00,2010-12-15 13:37:00,46,740.9399999999999,16.107391304347825,126,46,740.9399999999999,2,3,3,233,8,Potential
17693.0,2011-07-25 15:48:00,2011-07-25 15:48:00,16,200.47,12.529375,136,16,200.47,2,2,1,221,5,At Risk
17694.0,2011-07-21 12:00:00,2011-07-21 12:00:00,15,283.12,18.874666666666663,141,15,283.12,2,2,2,222,6,Potential
17695.0,2011-07-31 10:40:00,2011-06-21 12:35:00,35,765.34,21.866857142857143,131,35,765.34,2,3,3,233,8,Potential
17696.0,2011-11-01 13:43:00,2010-12-10 09:51:00,115,2285.71,19.875739130434784,37,115,2285.71,3,4,5,345,12,Loyal Customers
17697.0,2011-04-17 15:40:00,2011-04-17 15:40:00,19,338.95,17.839473684210525,235,19,338.95,1,2,2,122,5,At Risk
17698.0,2011-03-24 11:34:00,2011-03-24 11:34:00,8,154.95,19.36875,260,8,154.95,1,1,1,111,3,At Risk
17700.0,2011-11-23 11:51:00,2011-03-03 16:34:00,142,2534.64,17.84957746478873,16,142,2534.64,4,5,5,455,14,Champions
17701.0,2011-04-01 12:25:00,2011-04-01 12:25:00,24,417.95,17.414583333333333,252,24,417.95,1,2,2,122,5,At Risk
17702.0,2011-11-09 16:03:00,2011-05-17 16:23:00,74,1824.37,24.653648648648648,29,74,1824.37,4,4,4,444,12,Loyal Customers
17703.0,2011-11-04 15:51:00,2011-07-24 13:30:00,55,798.74,14.522545454545456,34,55,798.74,3,3,3,333,9,Potential
17704.0,2011-06-24 09:40:00,2011-04-14 09:28:00,31,885.19,28.554516129032255,168,31,885.19,2,3,3,233,8,Potential
17705.0,2011-12-06 13:45:00,2011-02-11 10:57:00,103,1823.52,17.70407766990291,2,103,1823.52,5,4,4,544,13,Champions
17706.0,2011-12-05 13:34:00,2010-12-08 11:02:00,382,10504.49,27.498664921465966,3,382,10504.49,5,5,5,555,15,Champions
17707.0,2011-06-07 15:03:00,2011-01-07 13:30:00,5,152.4,30.48,184,5,152.4,1,1,1,111,3,At Risk
17708.0,2011-06-05 10:12:00,2011-01-19 10:09:00,35,267.08,7.630857142857143,187,35,267.08,1,3,2,132,6,Potential
17709.0,2011-06-23 11:55:00,2011-06-23 11:55:00,7,137.45,19.635714285714283,169,7,137.45,2,1,1,211,4,At Risk
17711.0,2011-11-29 11:40:00,2011-02-23 11:32:00,23,385.1,16.743478260869566,10,23,385.1,5,2,2,522,9,Potential
17712.0,2011-10-26 12:28:00,2011-10-26 12:28:00,29,522.91,18.031379310344825,44,29,522.91,3,3,3,333,9,Potential
17714.0,2011-01-23 10:32:00,2011-01-23 10:32:00,10,153.0,15.3,320,10,153.0,1,1,1,111,3,At Risk
17715.0,2011-05-23 12:32:00,2011-05-23 12:32:00,1,326.4,326.4,200,1,326.4,1,1,2,112,4,At Risk
17716.0,2011-11-17 12:00:00,2011-03-17 10:38:00,245,5655.99,23.085673469387757,22,245,5655.99,4,5,5,455,14,Champions
17718.0,2011-04-21 13:39:00,2011-04-21 13:39:00,6,139.35,23.225,231,6,139.35,1,1,1,111,3,At Risk
17719.0,2011-11-02 10:36:00,2011-03-29 11:29:00,274,5396.04,19.693576642335767,37,274,5396.04,3,5,5,355,13,Champions
17720.0,2011-11-13 15:04:00,2010-12-07 10:43:00,50,1195.94,23.9188,25,50,1195.94,4,3,4,434,11,Loyal Customers
17722.0,2011-09-04 15:22:00,2010-12-08 12:41:00,115,2424.04,21.07860869565217,95,115,2424.04,2,4,5,245,11,Loyal Customers
17723.0,2011-08-04 18:37:00,2011-05-09 14:44:00,10,3276.4000000000005,327.64000000000004,126,10,3276.4000000000005,2,1,5,215,8,Potential
17724.0,2011-09-29 15:26:00,2011-07-24 13:26:00,40,1033.0,25.825,70,40,1033.0,3,3,4,334,10,Loyal Customers
17725.0,2011-11-23 16:34:00,2011-03-17 19:47:00,192,3439.08,17.911875,15,192,3439.08,4,5,5,455,14,Champions
17727.0,2011-11-24 17:06:00,2011-11-24 17:06:00,66,1060.25,16.064393939393938,14,66,1060.25,4,4,4,444,12,Loyal Customers
17728.0,2011-12-06 08:52:00,2011-09-14 11:39:00,165,2876.01,17.430363636363637,3,165,2876.01,5,5,5,555,15,Champions
17730.0,2011-12-06 15:43:00,2011-01-17 14:49:00,218,5298.4800000000005,24.304954128440368,2,218,5298.4800000000005,5,5,5,555,15,Champions
17731.0,2011-09-21 15:02:00,2011-06-09 14:18:00,67,1240.11,18.509104477611935,78,67,1240.11,2,4,4,244,10,Loyal Customers
17732.0,2010-12-02 09:29:00,2010-12-02 09:29:00,18,303.97,16.887222222222224,372,18,303.97,1,2,2,122,5,At Risk
17733.0,2011-11-01 08:16:00,2011-03-23 09:54:00,35,692.19,19.776857142857143,38,35,692.19,3,3,3,333,9,Potential
17734.0,2011-10-17 12:33:00,2011-04-20 10:04:00,43,700.63,16.293720930232556,53,43,700.63,3,3,3,333,9,Potential
17735.0,2011-12-07 16:47:00,2010-12-07 10:32:00,690,13110.02,19.00002898550725,1,690,13110.02,5,5,5,555,15,Champions
17736.0,2011-11-30 15:36:00,2011-08-18 14:33:00,25,377.44,15.0976,8,25,377.44,5,2,2,522,9,Potential
17737.0,2011-11-30 15:16:00,2011-10-12 14:42:00,10,168.24,16.824,8,10,168.24,5,1,1,511,7,Potential
17738.0,2011-11-20 15:05:00,2011-03-02 16:26:00,97,1879.05,19.37164948453608,18,97,1879.05,4,4,4,444,12,Loyal Customers
17739.0,2011-11-28 09:12:00,2010-12-14 14:26:00,47,2791.35,59.39042553191489,11,47,2791.35,5,3,5,535,13,Champions
17742.0,2011-08-18 15:28:00,2011-01-11 10:04:00,15,355.11,23.674,112,15,355.11,2,2,2,222,6,Potential
17744.0,2011-12-06 12:11:00,2010-12-16 14:17:00,136,2322.4,17.076470588235296,3,136,2322.4,5,5,5,555,15,Champions
17746.0,2011-04-13 14:31:00,2011-04-13 14:31:00,6,110.25,18.375,239,6,110.25,1,1,1,111,3,At Risk
17747.0,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,71.4,112,1,71.4,2,1,1,211,4,At Risk
17749.0,2011-06-14 15:45:00,2011-03-28 13:39:00,35,674.52,19.272,177,35,674.52,2,3,3,233,8,Potential
17750.0,2011-12-04 14:09:00,2011-06-28 15:44:00,193,1797.57,9.313834196891191,4,193,1797.57,5,5,4,554,14,Champions
17752.0,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,80.64,358,1,80.64,1,1,1,111,3,At Risk
17754.0,2011-12-09 11:20:00,2011-03-24 13:54:00,92,1772.26,19.26369565217391,0,92,1772.26,5,4,4,544,13,Champions
17757.0,2011-12-08 15:31:00,2010-12-02 17:17:00,741,5605.29,7.564493927125506,0,741,5605.29,5,5,5,555,15,Champions
17758.0,2011-11-20 14:45:00,2011-04-03 15:22:00,412,3456.7000000000003,8.390048543689321,18,412,3456.7000000000003,4,5,5,455,14,Champions
17759.0,2011-11-22 16:02:00,2011-06-23 13:35:00,95,834.99,8.789368421052632,16,95,834.99,4,4,3,443,11,Loyal Customers
17760.0,2011-11-18 10:56:00,2010-12-01 15:08:00,25,287.59,11.5036,21,25,287.59,4,2,2,422,8,Potential
17761.0,2011-11-07 10:23:00,2011-11-07 10:23:00,19,712.78,37.51473684210527,32,19,712.78,4,2,3,423,9,Potential
17763.0,2011-03-21 14:25:00,2011-03-21 14:25:00,1,15.0,15.0,262,1,15.0,1,1,1,111,3,At Risk
17764.0,2011-10-20 11:03:00,2011-05-12 16:11:00,75,818.8199999999999,10.917599999999998,50,75,818.8199999999999,3,4,3,343,10,Loyal Customers
17765.0,2011-07-04 12:41:00,2011-03-28 11:58:00,57,371.88,6.524210526315789,158,57,371.88,2,3,2,232,7,Potential
17767.0,2011-11-24 14:42:00,2011-11-24 14:42:00,21,271.2,12.914285714285716,14,21,271.2,4,2,2,422,8,Potential
17768.0,2011-12-01 13:22:00,2011-06-26 13:46:00,105,2273.1800000000003,21.64933333333333,7,105,2273.1800000000003,5,4,5,545,14,Champions
17769.0,2011-11-27 11:18:00,2011-01-23 11:15:00,310,3997.98,12.896709677419356,12,310,3997.98,5,5,5,555,15,Champions
17770.0,2011-05-25 12:34:00,2011-03-02 13:35:00,38,1143.27,30.086052631578948,198,38,1143.27,1,3,4,134,8,Potential
17771.0,2011-10-14 11:43:00,2011-01-20 14:13:00,54,245.81,4.552037037037037,56,54,245.81,3,3,1,331,7,Potential
17772.0,2011-11-29 11:05:00,2011-11-29 10:57:00,53,182.77,3.448490566037736,10,53,182.77,5,3,1,531,9,Potential
17774.0,2011-09-04 12:49:00,2011-02-07 13:13:00,156,1225.41,7.855192307692308,96,156,1225.41,2,5,4,254,11,Loyal Customers
17775.0,2011-03-30 10:50:00,2011-03-30 10:50:00,3,56.4,18.8,254,3,56.4,1,1,1,111,3,At Risk
17777.0,2011-11-15 12:02:00,2011-08-31 14:35:00,194,665.86,3.4322680412371134,24,194,665.86,4,5,3,453,12,Loyal Customers
17779.0,2011-11-18 14:15:00,2011-07-19 12:19:00,82,658.57,8.031341463414634,20,82,658.57,4,4,3,443,11,Loyal Customers
17781.0,2011-07-03 16:00:00,2011-03-31 19:54:00,12,188.02,15.668333333333337,158,12,188.02,2,1,1,211,4,At Risk
17783.0,2011-09-28 16:07:00,2011-04-06 10:07:00,67,283.47,4.23089552238806,71,67,283.47,3,4,2,342,9,Potential
17785.0,2011-10-17 13:43:00,2011-10-17 13:43:00,13,131.94,10.149230769230767,52,13,131.94,3,1,1,311,5,At Risk
17786.0,2011-09-15 12:51:00,2011-01-26 14:35:00,72,278.74,3.871388888888889,84,72,278.74,2,4,2,242,8,Potential
17787.0,2011-07-10 11:24:00,2010-12-03 13:43:00,134,1865.19,13.919328358208956,152,134,1865.19,2,5,4,254,11,Loyal Customers
