CustomerID,RFM_Segment,RFM_Score,Segment
16379.0,545,14,Champions
16380.0,334,10,Loyal Customers
16383.0,243,9,Potential
16384.0,233,8,Potential
16385.0,343,10,Loyal Customers
16386.0,442,10,Loyal Customers
16387.0,111,3,At Risk
16389.0,334,10,Loyal Customers
16392.0,131,5,At Risk
16393.0,555,15,Champions
16394.0,344,11,Loyal Customers
16395.0,354,12,Loyal Customers
16398.0,244,10,Loyal Customers
16399.0,442,10,Loyal Customers
16400.0,232,7,Potential
16401.0,555,15,Champions
16402.0,142,7,Potential
16403.0,111,3,At Risk
16404.0,322,7,Potential
16405.0,111,3,At Risk
16406.0,441,9,Potential
16407.0,555,15,Champions
16409.0,354,12,Loyal Customers
16411.0,431,8,Potential
16412.0,331,7,Potential
16413.0,332,8,Potential
16414.0,411,6,Potential
16415.0,331,7,Potential
16416.0,444,12,Loyal Customers
16418.0,343,10,Loyal Customers
16419.0,234,9,Potential
16422.0,455,14,Champions
16423.0,422,8,Potential
16424.0,111,3,At Risk
16425.0,122,5,At Risk
16426.0,554,14,Champions
16427.0,111,3,At Risk
16429.0,212,5,At Risk
16430.0,312,6,Potential
16431.0,143,8,Potential
16432.0,312,6,Potential
16433.0,421,7,Potential
16434.0,444,12,Loyal Customers
16438.0,553,13,Champions
16440.0,555,15,Champions
16441.0,322,7,Potential
16442.0,553,13,Champions
16444.0,343,10,Loyal Customers
16445.0,341,8,Potential
16446.0,515,11,Loyal Customers
16447.0,232,7,Potential
16448.0,121,4,At Risk
16449.0,133,7,Potential
16450.0,212,5,At Risk
16451.0,222,6,Potential
16454.0,311,5,At Risk
16455.0,344,11,Loyal Customers
16456.0,245,11,Loyal Customers
16457.0,111,3,At Risk
16458.0,555,15,Champions
16460.0,453,12,Loyal Customers
16461.0,231,6,Potential
16462.0,211,4,At Risk
16463.0,444,12,Loyal Customers
16464.0,454,13,Champions
16466.0,354,12,Loyal Customers
16468.0,211,4,At Risk
16469.0,453,12,Loyal Customers
16470.0,353,11,Loyal Customers
16471.0,111,3,At Risk
16473.0,222,6,Potential
16474.0,554,14,Champions
16475.0,223,7,Potential
16477.0,355,13,Champions
16478.0,422,8,Potential
16479.0,532,10,Loyal Customers
16480.0,233,8,Potential
16482.0,421,7,Potential
16483.0,121,4,At Risk
16484.0,222,6,Potential
16485.0,232,7,Potential
16488.0,433,10,Loyal Customers
16491.0,333,9,Potential
16493.0,234,9,Potential
16494.0,133,7,Potential
16495.0,543,12,Loyal Customers
16496.0,544,13,Champions
16497.0,355,13,Champions
16498.0,221,5,At Risk
16499.0,122,5,At Risk
16500.0,512,8,Potential
16503.0,244,10,Loyal Customers
16504.0,442,10,Loyal Customers
16505.0,413,8,Potential
16506.0,411,6,Potential
16509.0,112,4,At Risk
16510.0,111,3,At Risk
16511.0,454,13,Champions
16513.0,533,11,Loyal Customers
16515.0,344,11,Loyal Customers
16516.0,411,6,Potential
16517.0,121,4,At Risk
16518.0,332,8,Potential
16519.0,411,6,Potential
16520.0,154,10,Loyal Customers
16523.0,555,15,Champions
16525.0,555,15,Champions
16526.0,222,6,Potential
16527.0,221,5,At Risk
16528.0,521,8,Potential
16529.0,132,6,Potential
16531.0,444,12,Loyal Customers
16532.0,415,10,Loyal Customers
16533.0,454,13,Champions
16535.0,533,11,Loyal Customers
16536.0,233,8,Potential
16539.0,534,12,Loyal Customers
16542.0,311,5,At Risk
16545.0,212,5,At Risk
16546.0,123,6,Potential
16549.0,555,15,Champions
16550.0,255,12,Loyal Customers
16551.0,233,8,Potential
16552.0,122,5,At Risk
16553.0,245,11,Loyal Customers
16554.0,333,9,Potential
16555.0,322,7,Potential
16556.0,355,13,Champions
16557.0,412,7,Potential
16558.0,555,15,Champions
16560.0,433,10,Loyal Customers
16561.0,533,11,Loyal Customers
16563.0,324,9,Potential
16565.0,111,3,At Risk
16566.0,423,9,Potential
16567.0,133,7,Potential
16569.0,511,7,Potential
16570.0,455,14,Champions
16571.0,444,12,Loyal Customers
16572.0,234,9,Potential
16573.0,233,8,Potential
16574.0,322,7,Potential
16581.0,111,3,At Risk
16582.0,212,5,At Risk
16583.0,121,4,At Risk
16584.0,223,7,Potential
16586.0,112,4,At Risk
16587.0,111,3,At Risk
16589.0,332,8,Potential
16591.0,311,5,At Risk
16592.0,555,15,Champions
16593.0,322,7,Potential
16594.0,231,6,Potential
16595.0,342,9,Potential
16596.0,411,6,Potential
16597.0,511,7,Potential
16598.0,111,3,At Risk
16600.0,543,12,Loyal Customers
16601.0,331,7,Potential
16602.0,333,9,Potential
16603.0,232,7,Potential
16607.0,455,14,Champions
16609.0,455,14,Champions
16610.0,111,3,At Risk
16611.0,111,3,At Risk
16612.0,444,12,Loyal Customers
16613.0,333,9,Potential
16614.0,123,6,Potential
16616.0,433,10,Loyal Customers
16617.0,111,3,At Risk
16618.0,445,13,Champions
16619.0,121,4,At Risk
16620.0,511,7,Potential
16621.0,333,9,Potential
16623.0,111,3,At Risk
16624.0,233,8,Potential
16625.0,122,5,At Risk
16626.0,555,15,Champions
16627.0,222,6,Potential
16628.0,445,13,Champions
16629.0,242,8,Potential
16633.0,455,14,Champions
16634.0,111,3,At Risk
16637.0,444,12,Loyal Customers
16638.0,444,12,Loyal Customers
16639.0,434,11,Loyal Customers
16641.0,211,4,At Risk
16642.0,533,11,Loyal Customers
16643.0,122,5,At Risk
16644.0,243,9,Potential
16647.0,221,5,At Risk
16648.0,322,7,Potential
16650.0,323,8,Potential
16652.0,345,12,Loyal Customers
16653.0,444,12,Loyal Customers
16654.0,233,8,Potential
16655.0,455,14,Champions
16656.0,445,13,Champions
16657.0,553,13,Champions
16658.0,111,3,At Risk
16659.0,111,3,At Risk
16660.0,424,10,Loyal Customers
16665.0,111,3,At Risk
16666.0,431,8,Potential
16667.0,333,9,Potential
16668.0,422,8,Potential
16669.0,454,13,Champions
16670.0,455,14,Champions
16671.0,414,9,Potential
16672.0,545,14,Champions
16674.0,342,9,Potential
16676.0,344,11,Loyal Customers
16678.0,555,15,Champions
16679.0,111,3,At Risk
16680.0,311,5,At Risk
16681.0,234,9,Potential
16682.0,534,12,Loyal Customers
16684.0,555,15,Champions
16685.0,342,9,Potential
16686.0,355,13,Champions
16688.0,544,13,Champions
16689.0,212,5,At Risk
16690.0,311,5,At Risk
16692.0,114,6,Potential
16693.0,342,9,Potential
16696.0,213,6,Potential
16697.0,121,4,At Risk
16698.0,114,6,Potential
16700.0,555,15,Champions
16701.0,555,15,Champions
16705.0,555,15,Champions
16706.0,353,11,Loyal Customers
16708.0,323,8,Potential
16709.0,245,11,Loyal Customers
16710.0,455,14,Champions
16711.0,524,11,Loyal Customers
16712.0,555,15,Champions
16713.0,455,14,Champions
16714.0,144,9,Potential
16715.0,222,6,Potential
16716.0,113,5,At Risk
16717.0,455,14,Champions
16718.0,133,7,Potential
16719.0,454,13,Champions
16720.0,421,7,Potential
16721.0,132,6,Potential
16722.0,455,14,Champions
16723.0,233,8,Potential
16725.0,153,9,Potential
16726.0,454,13,Champions
16727.0,132,6,Potential
16728.0,354,12,Loyal Customers
16729.0,355,13,Champions
16730.0,343,10,Loyal Customers
16732.0,423,9,Potential
16734.0,333,9,Potential
16735.0,255,12,Loyal Customers
16737.0,312,6,Potential
16738.0,111,3,At Risk
16739.0,212,5,At Risk
16742.0,312,6,Potential
16743.0,455,14,Champions
16744.0,554,14,Champions
16745.0,255,12,Loyal Customers
16746.0,555,15,Champions
16747.0,333,9,Potential
16748.0,444,12,Loyal Customers
16750.0,343,10,Loyal Customers
16751.0,424,10,Loyal Customers
16752.0,111,3,At Risk
16753.0,331,7,Potential
16754.0,114,6,Potential
16755.0,254,11,Loyal Customers
16756.0,111,3,At Risk
16757.0,111,3,At Risk
16758.0,322,7,Potential
16759.0,533,11,Loyal Customers
16761.0,212,5,At Risk
16762.0,444,12,Loyal Customers
16763.0,123,6,Potential
16764.0,555,15,Champions
16765.0,111,3,At Risk
16766.0,134,8,Potential
16767.0,455,14,Champions
16768.0,332,8,Potential
16769.0,132,6,Potential
16770.0,353,11,Loyal Customers
16771.0,455,14,Champions
16773.0,321,6,Potential
16774.0,333,9,Potential
16775.0,554,14,Champions
16776.0,342,9,Potential
16777.0,231,6,Potential
16778.0,221,5,At Risk
16779.0,555,15,Champions
16780.0,242,8,Potential
16781.0,122,5,At Risk
16782.0,555,15,Champions
16784.0,411,6,Potential
16788.0,253,10,Loyal Customers
16789.0,511,7,Potential
16790.0,544,13,Champions
16791.0,454,13,Champions
16792.0,111,3,At Risk
16793.0,321,6,Potential
16794.0,554,14,Champions
16795.0,142,7,Potential
16796.0,222,6,Potential
16800.0,554,14,Champions
16801.0,244,10,Loyal Customers
16803.0,322,7,Potential
16804.0,443,11,Loyal Customers
16805.0,242,8,Potential
16806.0,243,9,Potential
16807.0,244,10,Loyal Customers
16808.0,222,6,Potential
16809.0,453,12,Loyal Customers
16810.0,122,5,At Risk
16811.0,523,10,Loyal Customers
16812.0,122,5,At Risk
16813.0,554,14,Champions
16814.0,455,14,Champions
16816.0,222,6,Potential
16817.0,544,13,Champions
16818.0,555,15,Champions
16820.0,223,7,Potential
16823.0,132,6,Potential
16824.0,422,8,Potential
16825.0,323,8,Potential
16826.0,322,7,Potential
16828.0,211,4,At Risk
16829.0,211,4,At Risk
16830.0,322,7,Potential
16832.0,111,3,At Risk
16833.0,534,12,Loyal Customers
16834.0,122,5,At Risk
16835.0,211,4,At Risk
16836.0,312,6,Potential
16837.0,455,14,Champions
16838.0,123,6,Potential
16839.0,555,15,Champions
16841.0,344,11,Loyal Customers
16842.0,244,10,Loyal Customers
16843.0,355,13,Champions
16846.0,311,5,At Risk
16847.0,311,5,At Risk
16848.0,322,7,Potential
16849.0,111,3,At Risk
16850.0,122,5,At Risk
16851.0,522,9,Potential
16852.0,511,7,Potential
16855.0,422,8,Potential
16856.0,411,6,Potential
16858.0,112,4,At Risk
16859.0,233,8,Potential
16861.0,311,5,At Risk
16863.0,423,9,Potential
16866.0,211,4,At Risk
16869.0,453,12,Loyal Customers
16871.0,455,14,Champions
16872.0,213,6,Potential
16873.0,555,15,Champions
16875.0,345,12,Loyal Customers
16877.0,553,13,Champions
16878.0,211,4,At Risk
16880.0,454,13,Champions
16881.0,312,6,Potential
16882.0,333,9,Potential
16883.0,132,6,Potential
16884.0,322,7,Potential
16885.0,442,10,Loyal Customers
16887.0,331,7,Potential
16889.0,154,10,Loyal Customers
16891.0,553,13,Champions
16892.0,543,12,Loyal Customers
16893.0,131,5,At Risk
16895.0,341,8,Potential
16897.0,132,6,Potential
16898.0,453,12,Loyal Customers
16899.0,554,14,Champions
16900.0,443,11,Loyal Customers
16902.0,234,9,Potential
16903.0,442,10,Loyal Customers
16904.0,555,15,Champions
16905.0,555,15,Champions
16906.0,243,9,Potential
16907.0,454,13,Champions
16909.0,322,7,Potential
16910.0,554,14,Champions
16912.0,445,13,Champions
16913.0,111,3,At Risk
16914.0,331,7,Potential
16915.0,533,11,Loyal Customers
16916.0,453,12,Loyal Customers
16917.0,112,4,At Risk
16918.0,354,12,Loyal Customers
16919.0,255,12,Loyal Customers
16921.0,341,8,Potential
16923.0,555,15,Champions
16924.0,443,11,Loyal Customers
16926.0,121,4,At Risk
16927.0,213,6,Potential
16928.0,255,12,Loyal Customers
16929.0,544,13,Champions
16930.0,432,9,Potential
16931.0,555,15,Champions
16932.0,331,7,Potential
16933.0,533,11,Loyal Customers
16934.0,344,11,Loyal Customers
16936.0,432,9,Potential
16938.0,555,15,Champions
16940.0,355,13,Champions
16942.0,554,14,Champions
16943.0,133,7,Potential
16945.0,455,14,Champions
16947.0,122,5,At Risk
16948.0,222,6,Potential
16949.0,544,13,Champions
16950.0,334,10,Loyal Customers
16951.0,244,10,Loyal Customers
16952.0,221,5,At Risk
16953.0,411,6,Potential
16954.0,535,13,Champions
16955.0,123,6,Potential
16956.0,422,8,Potential
16957.0,122,5,At Risk
16959.0,211,4,At Risk
16960.0,343,10,Loyal Customers
16961.0,221,5,At Risk
16963.0,111,3,At Risk
16965.0,121,4,At Risk
16966.0,525,12,Loyal Customers
16967.0,122,5,At Risk
16968.0,532,10,Loyal Customers
16969.0,333,9,Potential
16971.0,332,8,Potential
16976.0,112,4,At Risk
16978.0,232,7,Potential
16979.0,544,13,Champions
16980.0,144,9,Potential
16982.0,322,7,Potential
16983.0,554,14,Champions
16984.0,255,12,Loyal Customers
16985.0,445,13,Champions
16986.0,414,9,Potential
16987.0,554,14,Champions
16988.0,511,7,Potential
16989.0,514,10,Loyal Customers
16990.0,111,3,At Risk
16992.0,544,13,Champions
16996.0,434,11,Loyal Customers
16997.0,113,5,At Risk
16998.0,212,5,At Risk
16999.0,422,8,Potential
17001.0,555,15,Champions
17002.0,234,9,Potential
17004.0,334,10,Loyal Customers
17006.0,533,11,Loyal Customers
17007.0,333,9,Potential
17010.0,411,6,Potential
17011.0,422,8,Potential
17014.0,543,12,Loyal Customers
17015.0,454,13,Champions
17017.0,555,15,Champions
17018.0,323,8,Potential
17019.0,554,14,Champions
17022.0,411,6,Potential
17024.0,311,5,At Risk
17025.0,312,6,Potential
17026.0,111,3,At Risk
17027.0,253,10,Loyal Customers
17029.0,213,6,Potential
17030.0,311,5,At Risk
17031.0,522,9,Potential
17033.0,224,8,Potential
17034.0,433,10,Loyal Customers
17035.0,122,5,At Risk
17037.0,244,10,Loyal Customers
17038.0,421,7,Potential
17040.0,222,6,Potential
17041.0,444,12,Loyal Customers
17042.0,544,13,Champions
17043.0,444,12,Loyal Customers
17044.0,414,9,Potential
17045.0,222,6,Potential
17046.0,223,7,Potential
17047.0,244,10,Loyal Customers
17048.0,233,8,Potential
17049.0,555,15,Champions
17050.0,255,12,Loyal Customers
17051.0,131,5,At Risk
17052.0,442,10,Loyal Customers
17053.0,213,6,Potential
17054.0,444,12,Loyal Customers
17058.0,244,10,Loyal Customers
17059.0,455,14,Champions
17060.0,111,3,At Risk
17061.0,245,11,Loyal Customers
17062.0,143,8,Potential
17063.0,444,12,Loyal Customers
17064.0,343,10,Loyal Customers
17068.0,555,15,Champions
17069.0,455,14,Champions
17070.0,242,8,Potential
17071.0,455,14,Champions
17073.0,454,13,Champions
17075.0,443,11,Loyal Customers
17076.0,323,8,Potential
17078.0,322,7,Potential
17079.0,211,4,At Risk
17080.0,412,7,Potential
17081.0,442,10,Loyal Customers
17082.0,444,12,Loyal Customers
17083.0,234,9,Potential
17084.0,355,13,Champions
17085.0,254,11,Loyal Customers
17086.0,544,13,Champions
17088.0,444,12,Loyal Customers
17090.0,544,13,Champions
17091.0,555,15,Champions
17092.0,354,12,Loyal Customers
17094.0,122,5,At Risk
17095.0,444,12,Loyal Customers
17096.0,434,11,Loyal Customers
17097.0,554,14,Champions
17100.0,444,12,Loyal Customers
17101.0,534,12,Loyal Customers
17102.0,111,3,At Risk
17105.0,243,9,Potential
17107.0,455,14,Champions
17109.0,443,11,Loyal Customers
17110.0,211,4,At Risk
17111.0,331,7,Potential
17114.0,553,13,Champions
17115.0,533,11,Loyal Customers
17117.0,111,3,At Risk
17118.0,111,3,At Risk
17119.0,533,11,Loyal Customers
17120.0,122,5,At Risk
17122.0,211,4,At Risk
17123.0,212,5,At Risk
17124.0,132,6,Potential
17125.0,332,8,Potential
17126.0,254,11,Loyal Customers
17128.0,121,4,At Risk
17131.0,555,15,Champions
17133.0,425,11,Loyal Customers
17134.0,222,6,Potential
17135.0,434,11,Loyal Customers
17138.0,122,5,At Risk
17139.0,455,14,Champions
17140.0,122,5,At Risk
17142.0,123,6,Potential
17144.0,534,12,Loyal Customers
17146.0,233,8,Potential
17147.0,444,12,Loyal Customers
17148.0,311,5,At Risk
17152.0,124,7,Potential
17153.0,421,7,Potential
17154.0,222,6,Potential
17155.0,422,8,Potential
17157.0,512,8,Potential
17158.0,444,12,Loyal Customers
17159.0,444,12,Loyal Customers
17160.0,455,14,Champions
17162.0,444,12,Loyal Customers
17163.0,412,7,Potential
17164.0,455,14,Champions
17165.0,111,3,At Risk
17166.0,311,5,At Risk
17169.0,333,9,Potential
17171.0,121,4,At Risk
17172.0,222,6,Potential
17173.0,545,14,Champions
17174.0,111,3,At Risk
17175.0,344,11,Loyal Customers
17176.0,122,5,At Risk
17179.0,243,9,Potential
17180.0,353,11,Loyal Customers
17181.0,321,6,Potential
17183.0,545,14,Champions
17186.0,311,5,At Risk
17187.0,111,3,At Risk
17188.0,545,14,Champions
17189.0,242,8,Potential
17190.0,322,7,Potential
17191.0,455,14,Champions
17193.0,334,10,Loyal Customers
17194.0,132,6,Potential
17197.0,434,11,Loyal Customers
17198.0,443,11,Loyal Customers
17201.0,332,8,Potential
17203.0,355,13,Champions
17204.0,234,9,Potential
17205.0,312,6,Potential
17206.0,311,5,At Risk
17211.0,455,14,Champions
17212.0,111,3,At Risk
17213.0,355,13,Champions
17214.0,344,11,Loyal Customers
17217.0,111,3,At Risk
17218.0,554,14,Champions
17219.0,421,7,Potential
17220.0,455,14,Champions
17221.0,542,11,Loyal Customers
17222.0,322,7,Potential
17223.0,132,6,Potential
17226.0,122,5,At Risk
17227.0,433,10,Loyal Customers
17228.0,454,13,Champions
17229.0,232,7,Potential
17230.0,145,10,Loyal Customers
17231.0,555,15,Champions
17232.0,532,10,Loyal Customers
17233.0,321,6,Potential
17234.0,121,4,At Risk
17235.0,433,10,Loyal Customers
17236.0,543,12,Loyal Customers
17237.0,522,9,Potential
17238.0,555,15,Champions
17239.0,122,5,At Risk
17242.0,234,9,Potential
17243.0,555,15,Champions
17244.0,334,10,Loyal Customers
17245.0,111,3,At Risk
17247.0,432,9,Potential
17248.0,242,8,Potential
17250.0,532,10,Loyal Customers
17251.0,132,6,Potential
17252.0,242,8,Potential
17253.0,421,7,Potential
17254.0,542,11,Loyal Customers
17255.0,342,9,Potential
17256.0,221,5,At Risk
17259.0,253,10,Loyal Customers
17262.0,314,8,Potential
17263.0,121,4,At Risk
17265.0,253,10,Loyal Customers
17266.0,542,11,Loyal Customers
17267.0,232,7,Potential
17268.0,213,6,Potential
17272.0,345,12,Loyal Customers
17274.0,321,6,Potential
17277.0,144,9,Potential
17278.0,121,4,At Risk
17279.0,311,5,At Risk
17282.0,244,10,Loyal Customers
17284.0,354,12,Loyal Customers
17286.0,431,8,Potential
17287.0,454,13,Champions
17288.0,554,14,Champions
17289.0,444,12,Loyal Customers
17290.0,543,12,Loyal Customers
17291.0,113,5,At Risk
17293.0,554,14,Champions
17295.0,443,11,Loyal Customers
17297.0,431,8,Potential
17298.0,233,8,Potential
17299.0,533,11,Loyal Customers
17301.0,441,9,Potential
17302.0,444,12,Loyal Customers
17303.0,131,5,At Risk
17306.0,545,14,Champions
17309.0,211,4,At Risk
17311.0,234,9,Potential
17312.0,223,7,Potential
17313.0,425,11,Loyal Customers
17314.0,455,14,Champions
17315.0,555,15,Champions
17317.0,315,9,Potential
17320.0,244,10,Loyal Customers
17321.0,543,12,Loyal Customers
17323.0,453,12,Loyal Customers
17324.0,434,11,Loyal Customers
17325.0,111,3,At Risk
17329.0,433,10,Loyal Customers
17330.0,412,7,Potential
17331.0,211,4,At Risk
17333.0,223,7,Potential
17334.0,112,4,At Risk
17337.0,254,11,Loyal Customers
17338.0,455,14,Champions
17339.0,211,4,At Risk
17340.0,455,14,Champions
17341.0,253,10,Loyal Customers
17343.0,121,4,At Risk
17344.0,331,7,Potential
17345.0,443,11,Loyal Customers
17346.0,555,15,Champions
17347.0,211,4,At Risk
17348.0,454,13,Champions
17349.0,211,4,At Risk
17350.0,544,13,Champions
17351.0,323,8,Potential
17353.0,214,7,Potential
17354.0,324,9,Potential
17356.0,121,4,At Risk
17357.0,432,9,Potential
17358.0,142,7,Potential
17359.0,521,8,Potential
17360.0,453,12,Loyal Customers
17361.0,332,8,Potential
17362.0,132,6,Potential
17364.0,555,15,Champions
17365.0,555,15,Champions
17367.0,131,5,At Risk
17368.0,444,12,Loyal Customers
17370.0,232,7,Potential
17371.0,442,10,Loyal Customers
17372.0,354,12,Loyal Customers
17373.0,333,9,Potential
17374.0,123,6,Potential
17375.0,142,7,Potential
17376.0,321,6,Potential
17377.0,455,14,Champions
17379.0,542,11,Loyal Customers
17381.0,545,14,Champions
17382.0,311,5,At Risk
17383.0,531,9,Potential
17384.0,422,8,Potential
17385.0,432,9,Potential
17386.0,525,12,Loyal Customers
17387.0,443,11,Loyal Customers
17388.0,224,8,Potential
17389.0,555,15,Champions
17391.0,213,6,Potential
17392.0,142,7,Potential
17394.0,111,3,At Risk
17396.0,325,10,Loyal Customers
17397.0,443,11,Loyal Customers
17398.0,233,8,Potential
17400.0,255,12,Loyal Customers
17402.0,545,14,Champions
17403.0,332,8,Potential
17404.0,555,15,Champions
17405.0,544,13,Champions
17406.0,145,10,Loyal Customers
17408.0,211,4,At Risk
17409.0,113,5,At Risk
17410.0,444,12,Loyal Customers
17411.0,533,11,Loyal Customers
17412.0,544,13,Champions
17414.0,313,7,Potential
17415.0,223,7,Potential
17416.0,455,14,Champions
17418.0,332,8,Potential
17419.0,555,15,Champions
17420.0,333,9,Potential
17422.0,444,12,Loyal Customers
17423.0,323,8,Potential
17425.0,433,10,Loyal Customers
17426.0,555,15,Champions
17427.0,311,5,At Risk
17428.0,555,15,Champions
17429.0,233,8,Potential
17430.0,422,8,Potential
17431.0,132,6,Potential
17432.0,432,9,Potential
17433.0,232,7,Potential
17434.0,555,15,Champions
17436.0,511,7,Potential
17438.0,122,5,At Risk
17440.0,211,4,At Risk
17442.0,355,13,Champions
17443.0,113,5,At Risk
17444.0,255,12,Loyal Customers
17446.0,211,4,At Risk
17447.0,333,9,Potential
17449.0,555,15,Champions
17450.0,555,15,Champions
17451.0,544,13,Champions
17453.0,422,8,Potential
17454.0,143,8,Potential
17455.0,111,3,At Risk
17456.0,121,4,At Risk
17457.0,224,8,Potential
17458.0,432,9,Potential
17459.0,343,10,Loyal Customers
17460.0,233,8,Potential
17461.0,443,11,Loyal Customers
17462.0,323,8,Potential
17463.0,454,13,Champions
17464.0,212,5,At Risk
17466.0,533,11,Loyal Customers
17468.0,511,7,Potential
17469.0,444,12,Loyal Customers
17470.0,344,11,Loyal Customers
17472.0,153,9,Potential
17475.0,221,5,At Risk
17480.0,233,8,Potential
17481.0,544,13,Champions
17483.0,322,7,Potential
17486.0,122,5,At Risk
17489.0,332,8,Potential
17490.0,545,14,Champions
17491.0,545,14,Champions
17492.0,112,4,At Risk
17495.0,523,10,Loyal Customers
17496.0,112,4,At Risk
17498.0,222,6,Potential
17499.0,133,7,Potential
17500.0,414,9,Potential
17501.0,122,5,At Risk
17502.0,523,10,Loyal Customers
17503.0,533,11,Loyal Customers
17504.0,155,11,Loyal Customers
17505.0,234,9,Potential
17506.0,222,6,Potential
17507.0,143,8,Potential
17508.0,122,5,At Risk
17509.0,355,13,Champions
17510.0,422,8,Potential
17511.0,555,15,Champions
17512.0,445,13,Champions
17513.0,313,7,Potential
17514.0,231,6,Potential
17515.0,443,11,Loyal Customers
17516.0,453,12,Loyal Customers
17517.0,111,3,At Risk
17519.0,444,12,Loyal Customers
17520.0,333,9,Potential
17521.0,433,10,Loyal Customers
17522.0,544,13,Champions
17523.0,533,11,Loyal Customers
17524.0,111,3,At Risk
17525.0,112,4,At Risk
17526.0,524,11,Loyal Customers
17527.0,333,9,Potential
17528.0,555,15,Champions
17530.0,555,15,Champions
17531.0,122,5,At Risk
17534.0,311,5,At Risk
17535.0,111,3,At Risk
17536.0,211,4,At Risk
17537.0,443,11,Loyal Customers
17538.0,411,6,Potential
17540.0,423,9,Potential
17542.0,121,4,At Risk
17545.0,353,11,Loyal Customers
17548.0,111,3,At Risk
17549.0,411,6,Potential
17550.0,132,6,Potential
17551.0,132,6,Potential
17552.0,333,9,Potential
17553.0,214,7,Potential
17554.0,544,13,Champions
17555.0,442,10,Loyal Customers
17556.0,111,3,At Risk
17557.0,433,10,Loyal Customers
17560.0,223,7,Potential
17561.0,431,8,Potential
17562.0,444,12,Loyal Customers
17564.0,432,9,Potential
17566.0,553,13,Champions
17567.0,555,15,Champions
17569.0,132,6,Potential
17571.0,354,12,Loyal Customers
17572.0,311,5,At Risk
17573.0,422,8,Potential
17574.0,111,3,At Risk
17576.0,555,15,Champions
17578.0,111,3,At Risk
17579.0,532,10,Loyal Customers
17580.0,131,5,At Risk
17581.0,555,15,Champions
17582.0,131,5,At Risk
17584.0,534,12,Loyal Customers
17585.0,254,11,Loyal Customers
17588.0,224,8,Potential
17589.0,355,13,Champions
17590.0,554,14,Champions
17591.0,255,12,Loyal Customers
17593.0,555,15,Champions
17594.0,234,9,Potential
17595.0,542,11,Loyal Customers
17596.0,455,14,Champions
17597.0,134,8,Potential
17600.0,411,6,Potential
17601.0,111,3,At Risk
17602.0,555,15,Champions
17603.0,212,5,At Risk
17604.0,142,7,Potential
17608.0,441,9,Potential
17609.0,354,12,Loyal Customers
17611.0,555,15,Champions
17612.0,354,12,Loyal Customers
17613.0,455,14,Champions
17614.0,342,9,Potential
17615.0,222,6,Potential
17616.0,213,6,Potential
17618.0,544,13,Champions
17619.0,141,6,Potential
17620.0,311,5,At Risk
17621.0,424,10,Loyal Customers
17623.0,433,10,Loyal Customers
17624.0,433,10,Loyal Customers
17625.0,454,13,Champions
17628.0,211,4,At Risk
17629.0,554,14,Champions
17630.0,223,7,Potential
17631.0,533,11,Loyal Customers
17633.0,444,12,Loyal Customers
17634.0,355,13,Champions
17636.0,422,8,Potential
17637.0,433,10,Loyal Customers
17639.0,111,3,At Risk
17640.0,213,6,Potential
17642.0,233,8,Potential
17643.0,111,3,At Risk
17644.0,555,15,Champions
17646.0,134,8,Potential
17647.0,311,5,At Risk
17648.0,344,11,Loyal Customers
17649.0,233,8,Potential
17650.0,411,6,Potential
17651.0,555,15,Champions
17652.0,455,14,Champions
17653.0,334,10,Loyal Customers
17654.0,121,4,At Risk
17655.0,545,14,Champions
17656.0,244,10,Loyal Customers
17658.0,423,9,Potential
17659.0,455,14,Champions
17660.0,231,6,Potential
17663.0,444,12,Loyal Customers
17664.0,433,10,Loyal Customers
17666.0,523,10,Loyal Customers
17667.0,344,11,Loyal Customers
17668.0,522,9,Potential
17669.0,345,12,Loyal Customers
17670.0,111,3,At Risk
17671.0,434,11,Loyal Customers
17672.0,345,12,Loyal Customers
17673.0,554,14,Champions
17674.0,223,7,Potential
17675.0,555,15,Champions
17676.0,544,13,Champions
17677.0,555,15,Champions
17678.0,122,5,At Risk
17679.0,334,10,Loyal Customers
17680.0,411,6,Potential
17682.0,545,14,Champions
17684.0,321,6,Potential
17685.0,455,14,Champions
17686.0,555,15,Champions
17690.0,455,14,Champions
17691.0,122,5,At Risk
17692.0,233,8,Potential
17693.0,221,5,At Risk
17694.0,222,6,Potential
17695.0,233,8,Potential
17696.0,345,12,Loyal Customers
17697.0,122,5,At Risk
17698.0,111,3,At Risk
17700.0,455,14,Champions
17701.0,122,5,At Risk
17702.0,444,12,Loyal Customers
17703.0,333,9,Potential
17704.0,233,8,Potential
17705.0,544,13,Champions
17706.0,555,15,Champions
17707.0,111,3,At Risk
17708.0,132,6,Potential
17709.0,211,4,At Risk
17711.0,522,9,Potential
17712.0,333,9,Potential
17714.0,111,3,At Risk
17715.0,112,4,At Risk
17716.0,455,14,Champions
17718.0,111,3,At Risk
17719.0,355,13,Champions
17720.0,434,11,Loyal Customers
17722.0,245,11,Loyal Customers
17723.0,215,8,Potential
17724.0,334,10,Loyal Customers
17725.0,455,14,Champions
17727.0,444,12,Loyal Customers
17728.0,555,15,Champions
17730.0,555,15,Champions
17731.0,244,10,Loyal Customers
17732.0,122,5,At Risk
17733.0,333,9,Potential
17734.0,333,9,Potential
17735.0,555,15,Champions
17736.0,522,9,Potential
17737.0,511,7,Potential
